user_id,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size,job_field,company_location_na,employment_mode
3798,2023,Mid-level,Full-time,Data Engineer,90000,United States,Medium,data engineering,True,Onsite
3799,2023,Senior-level,Full-time,Machine Learning Infrastructure Engineer,107928,France,Medium,machine learning,False,Remote
3800,2023,Senior-level,Full-time,Machine Learning Infrastructure Engineer,75549,France,Medium,machine learning,False,Remote
3801,2023,Senior-level,Full-time,Data Scientist,185900,United States,Medium,data science,True,Onsite
3802,2023,Senior-level,Full-time,Data Scientist,129300,United States,Medium,data science,True,Onsite
3803,2023,Senior-level,Full-time,Machine Learning Engineer,139500,United States,Medium,machine learning,True,Onsite
3804,2023,Senior-level,Full-time,Machine Learning Engineer,109400,United States,Medium,machine learning,True,Onsite
3805,2023,Senior-level,Full-time,Data Analyst,120000,United States,Medium,data analytics,True,Remote
3806,2023,Senior-level,Full-time,Data Analyst,75000,United States,Medium,data analytics,True,Remote
3807,2023,Senior-level,Full-time,Data Analyst,169000,United States,Medium,data analytics,True,Onsite
3808,2023,Senior-level,Full-time,Data Analyst,110600,United States,Medium,data analytics,True,Onsite
3809,2023,Senior-level,Full-time,Machine Learning Engineer,288000,United States,Medium,machine learning,True,Remote
3810,2023,Senior-level,Full-time,Machine Learning Engineer,140000,United States,Medium,machine learning,True,Remote
3811,2023,Senior-level,Full-time,Machine Learning Engineer,288000,United States,Medium,machine learning,True,Remote
3812,2023,Senior-level,Full-time,Machine Learning Engineer,140000,United States,Medium,machine learning,True,Remote
3813,2023,Mid-level,Full-time,Data Engineer,120000,United States,Medium,data engineering,True,Onsite
3814,2023,Mid-level,Full-time,Data Engineer,90000,United States,Medium,data engineering,True,Onsite
3815,2023,Mid-level,Full-time,Data Science Lead,73698,Great Britain,Medium,data science,False,Onsite
3816,2023,Mid-level,Full-time,Data Science Lead,61415,Great Britain,Medium,data science,False,Onsite
3817,2023,Senior-level,Full-time,Data Scientist,215050,United States,Medium,data science,True,Remote
3818,2023,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Remote
3819,2023,Senior-level,Full-time,Data Architect,198000,United States,Medium,analytics architect,True,Remote
3820,2023,Senior-level,Full-time,Data Architect,114000,United States,Medium,analytics architect,True,Remote
3821,2023,Entry-level,Full-time,Data Analyst,75000,United States,Medium,data analytics,True,Remote
3822,2023,Entry-level,Full-time,Data Analyst,60000,United States,Medium,data analytics,True,Remote
3823,2023,Senior-level,Full-time,Machine Learning Engineer,204500,United States,Medium,machine learning,True,Onsite
3824,2023,Senior-level,Full-time,Machine Learning Engineer,142200,United States,Medium,machine learning,True,Onsite
3825,2023,Senior-level,Full-time,Data Scientist,209300,United States,Medium,data science,True,Remote
3826,2023,Senior-level,Full-time,Data Scientist,182200,United States,Medium,data science,True,Remote
3827,2023,Senior-level,Full-time,Data Manager,140000,United States,Medium,data engineering,True,Onsite
3828,2023,Senior-level,Full-time,Data Manager,120000,United States,Medium,data engineering,True,Onsite
3829,2022,Entry-level,Full-time,Data Scientist,85000,United States,Medium,data science,True,Onsite
3830,2023,Mid-level,Full-time,Machine Learning Engineer,49132,Great Britain,Medium,machine learning,False,Remote
3831,2023,Entry-level,Full-time,Research Engineer,120000,Great Britain,Medium,data science,False,Remote
3832,2023,Entry-level,Full-time,Research Engineer,60000,Great Britain,Medium,data science,False,Remote
3833,2023,Senior-level,Full-time,Machine Learning Engineer,147100,United States,Medium,machine learning,True,Onsite
3834,2023,Senior-level,Full-time,Machine Learning Engineer,90700,United States,Medium,machine learning,True,Onsite
3835,2023,Senior-level,Full-time,Data Engineer,230000,United States,Medium,data engineering,True,Onsite
3836,2023,Senior-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Onsite
3837,2023,Senior-level,Full-time,Data Analyst,227000,United States,Medium,data analytics,True,Onsite
3838,2023,Senior-level,Full-time,Data Analyst,108000,United States,Medium,data analytics,True,Onsite
3839,2023,Senior-level,Full-time,Data Engineer,180000,United States,Medium,data engineering,True,Remote
3840,2023,Senior-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Remote
3841,2023,Senior-level,Full-time,Data Architect,180000,United States,Medium,analytics architect,True,Remote
3842,2023,Senior-level,Full-time,Data Architect,160000,United States,Medium,analytics architect,True,Remote
3843,2023,Senior-level,Full-time,Data Engineer,180000,United States,Medium,data engineering,True,Onsite
3844,2023,Senior-level,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
3845,2023,Senior-level,Full-time,Data Analyst,56122,Spain,Medium,data analytics,False,Remote
3846,2023,Senior-level,Full-time,Data Analyst,51805,Spain,Medium,data analytics,False,Remote
3847,2023,Entry-level,Full-time,Data Analyst,60000,United States,Large,data analytics,True,Remote
3848,2023,Entry-level,Full-time,Data Analyst,50000,United States,Large,data analytics,True,Hybrid
3849,2023,Senior-level,Full-time,Data Engineer,226700,United States,Medium,data engineering,True,Onsite
3850,2023,Senior-level,Full-time,Data Engineer,133300,United States,Medium,data engineering,True,Onsite
3851,2023,Senior-level,Full-time,Data Engineer,252000,United States,Medium,data engineering,True,Onsite
3852,2023,Senior-level,Full-time,Data Engineer,129000,United States,Medium,data engineering,True,Onsite
3853,2023,Senior-level,Full-time,Big Data Architect,153538,Great Britain,Large,analytics architect,False,Remote
3854,2023,Senior-level,Full-time,Data Analyst,80000,United States,Medium,data analytics,True,Onsite
3855,2023,Senior-level,Full-time,Data Analyst,52500,United States,Medium,data analytics,True,Onsite
3856,2023,Senior-level,Full-time,Data Engineer,250000,United States,Medium,data engineering,True,Remote
3857,2023,Senior-level,Full-time,Data Engineer,162500,United States,Medium,data engineering,True,Remote
3858,2023,Entry-level,Full-time,Data Analyst,85000,United States,Medium,data analytics,True,Remote
3859,2023,Entry-level,Full-time,Data Analyst,75000,United States,Medium,data analytics,True,Remote
3860,2023,Senior-level,Full-time,Data Analyst,153600,United States,Medium,data analytics,True,Onsite
3861,2023,Senior-level,Full-time,Data Analyst,106800,United States,Medium,data analytics,True,Onsite
3862,2023,Mid-level,Full-time,Data Analyst,165000,United States,Medium,data analytics,True,Onsite
3863,2023,Mid-level,Full-time,Data Analyst,124000,United States,Medium,data analytics,True,Onsite
3864,2023,Senior-level,Full-time,Data Analyst,115934,United States,Medium,data analytics,True,Remote
3865,2023,Senior-level,Full-time,Data Analyst,81666,United States,Medium,data analytics,True,Remote
3866,2023,Senior-level,Full-time,Data Engineer,167580,United States,Medium,data engineering,True,Onsite
3867,2023,Senior-level,Full-time,Data Engineer,87980,United States,Medium,data engineering,True,Onsite
3868,2023,Senior-level,Full-time,Data Engineer,250000,United States,Medium,data engineering,True,Remote
3869,2023,Senior-level,Full-time,Data Engineer,63000,United States,Medium,data engineering,True,Remote
3870,2023,Senior-level,Full-time,Research Scientist,253750,Spain,Medium,data science,False,Onsite
3871,2023,Senior-level,Full-time,Research Scientist,169200,Spain,Medium,data science,False,Onsite
3872,2023,Senior-level,Full-time,Research Scientist,253750,Spain,Medium,data science,False,Onsite
3873,2023,Senior-level,Full-time,Research Scientist,169200,Spain,Medium,data science,False,Onsite
3874,2023,Mid-level,Full-time,Data Scientist,170000,United States,Medium,data science,True,Onsite
3875,2023,Mid-level,Full-time,Data Scientist,120000,United States,Medium,data science,True,Onsite
3876,2023,Senior-level,Full-time,Data Engineer,124740,United States,Medium,data engineering,True,Onsite
3877,2023,Senior-level,Full-time,Data Engineer,65488,United States,Medium,data engineering,True,Onsite
3878,2023,Senior-level,Full-time,Data Engineer,213580,United States,Medium,data engineering,True,Remote
3879,2023,Senior-level,Full-time,Data Engineer,163625,United States,Medium,data engineering,True,Remote
3880,2022,Senior-level,Full-time,Machine Learning Software Engineer,375000,United States,Medium,machine learning,True,Remote
3881,2023,Senior-level,Full-time,Data Engineer,102531,Ireland,Medium,data engineering,False,Remote
3882,2023,Mid-level,Full-time,Product Data Analyst,16416,India,Large,data analytics,False,Remote
3883,2023,Senior-level,Full-time,Machine Learning Engineer,220000,United States,Medium,machine learning,True,Onsite
3884,2023,Senior-level,Full-time,Machine Learning Engineer,170000,United States,Medium,machine learning,True,Onsite
3885,2023,Executive/Director,Full-time,Data Engineer,235000,United States,Medium,data engineering,True,Onsite
3886,2023,Executive/Director,Full-time,Data Engineer,210000,United States,Medium,data engineering,True,Onsite
3887,2023,Senior-level,Full-time,Data Architect,180000,United States,Medium,analytics architect,True,Remote
3888,2023,Senior-level,Full-time,Data Architect,115000,United States,Medium,analytics architect,True,Remote
3889,2023,Senior-level,Full-time,Data Architect,200000,United States,Medium,analytics architect,True,Remote
3890,2023,Senior-level,Full-time,Data Architect,115000,United States,Medium,analytics architect,True,Remote
3891,2023,Senior-level,Full-time,Data Science Manager,231250,United States,Medium,data science,True,Remote
3892,2023,Senior-level,Full-time,Data Science Manager,138750,United States,Medium,data science,True,Remote
3893,2023,Senior-level,Full-time,Machine Learning Engineer,284310,United States,Medium,machine learning,True,Onsite
3894,2023,Senior-level,Full-time,Machine Learning Engineer,153090,United States,Medium,machine learning,True,Onsite
3895,2023,Senior-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Remote
3896,2023,Senior-level,Full-time,Data Engineer,75000,United States,Medium,data engineering,True,Remote
3897,2023,Mid-level,Full-time,Data Analyst,125000,United States,Medium,data analytics,True,Onsite
3898,2023,Mid-level,Full-time,Data Analyst,105000,United States,Medium,data analytics,True,Onsite
3899,2023,Mid-level,Full-time,Data Analyst,110548,Great Britain,Medium,data analytics,False,Onsite
3900,2023,Mid-level,Full-time,Data Analyst,85982,Great Britain,Medium,data analytics,False,Onsite
3901,2023,Entry-level,Full-time,Data Analyst,55000,United States,Medium,data analytics,True,Onsite
3902,2023,Entry-level,Full-time,Data Analyst,48000,United States,Medium,data analytics,True,Onsite
3903,2023,Entry-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Hybrid
3904,2023,Senior-level,Full-time,Data Science Lead,225900,United States,Medium,data science,True,Onsite
3905,2023,Senior-level,Full-time,Data Science Lead,156400,United States,Medium,data science,True,Onsite
3906,2023,Senior-level,Full-time,Data Engineer,250000,United States,Medium,data engineering,True,Remote
3907,2023,Senior-level,Full-time,Data Engineer,162500,United States,Medium,data engineering,True,Remote
3908,2023,Senior-level,Full-time,Machine Learning Engineer,318300,United States,Medium,machine learning,True,Remote
3909,2023,Senior-level,Full-time,Machine Learning Engineer,188800,United States,Medium,machine learning,True,Remote
3910,2023,Senior-level,Full-time,Data Analyst,385000,United States,Medium,data analytics,True,Onsite
3911,2023,Senior-level,Full-time,Data Analyst,60000,United States,Medium,data analytics,True,Onsite
3912,2023,Mid-level,Full-time,Data Analyst,110000,United States,Medium,data analytics,True,Remote
3913,2023,Mid-level,Full-time,Data Analyst,95000,United States,Medium,data analytics,True,Remote
3914,2023,Senior-level,Full-time,Data Scientist,145000,United States,Medium,data science,True,Remote
3915,2023,Senior-level,Full-time,Data Scientist,135000,United States,Medium,data science,True,Remote
3916,2023,Senior-level,Full-time,Data Analyst,180180,United States,Medium,data analytics,True,Onsite
3917,2023,Senior-level,Full-time,Data Analyst,106020,United States,Medium,data analytics,True,Onsite
3918,2023,Senior-level,Full-time,Data Analyst,93919,United States,Medium,data analytics,True,Remote
3919,2023,Senior-level,Full-time,Data Analyst,51962,United States,Medium,data analytics,True,Remote
3920,2023,Senior-level,Full-time,Data Engineer,241871,United States,Medium,data engineering,True,Onsite
3921,2023,Senior-level,Full-time,Data Engineer,133832,United States,Medium,data engineering,True,Onsite
3922,2023,Senior-level,Full-time,Data Scientist,170000,United States,Medium,data science,True,Remote
3923,2023,Senior-level,Full-time,Data Scientist,90000,United States,Medium,data science,True,Remote
3924,2023,Executive/Director,Full-time,Data Engineer,210914,United States,Medium,data engineering,True,Remote
3925,2023,Executive/Director,Full-time,Data Engineer,116704,United States,Medium,data engineering,True,Remote
3926,2023,Senior-level,Full-time,Data Analyst,192500,United States,Medium,data analytics,True,Remote
3927,2023,Senior-level,Full-time,Data Analyst,140000,United States,Medium,data analytics,True,Remote
3928,2023,Senior-level,Full-time,Data Scientist,149076,United States,Medium,data science,True,Onsite
3929,2023,Senior-level,Full-time,Data Scientist,82365,United States,Medium,data science,True,Onsite
3930,2023,Mid-level,Full-time,Machine Learning Engineer,36000,Mexico,Small,machine learning,False,Remote
3931,2023,Senior-level,Full-time,Data Scientist,175000,United States,Medium,data science,True,Onsite
3932,2023,Senior-level,Full-time,Data Scientist,148750,United States,Medium,data science,True,Onsite
3933,2023,Senior-level,Full-time,Research Scientist,370000,United States,Medium,data science,True,Onsite
3934,2023,Senior-level,Full-time,Research Scientist,200000,United States,Medium,data science,True,Onsite
3935,2023,Senior-level,Full-time,Data Scientist,235000,United States,Medium,data science,True,Remote
3936,2023,Senior-level,Full-time,Data Scientist,185000,United States,Medium,data science,True,Remote
3937,2023,Mid-level,Full-time,Machine Learning Engineer,122831,Great Britain,Medium,machine learning,False,Onsite
3938,2023,Mid-level,Full-time,Machine Learning Engineer,98265,Great Britain,Medium,machine learning,False,Onsite
3939,2023,Senior-level,Full-time,Data Scientist,216100,United States,Medium,data science,True,Onsite
3940,2023,Senior-level,Full-time,Data Scientist,140800,United States,Medium,data science,True,Onsite
3941,2023,Mid-level,Full-time,Machine Learning Engineer,147397,Great Britain,Medium,machine learning,False,Onsite
3942,2023,Mid-level,Full-time,Machine Learning Engineer,122831,Great Britain,Medium,machine learning,False,Onsite
3943,2023,Senior-level,Full-time,Computer Vision Software Engineer,53964,Canada,Large,machine learning,True,Remote
3944,2023,Entry-level,Full-time,Data Scientist,110000,United States,Small,data science,True,Hybrid
3945,2023,Senior-level,Full-time,Data Engineer,128000,United States,Medium,data engineering,True,Onsite
3946,2023,Senior-level,Full-time,Data Engineer,81500,United States,Medium,data engineering,True,Onsite
3947,2023,Mid-level,Full-time,Data Engineer,67557,Great Britain,Medium,data engineering,False,Remote
3948,2023,Mid-level,Full-time,Data Engineer,63872,Great Britain,Medium,data engineering,False,Remote
3949,2023,Mid-level,Full-time,Data Analyst,61415,Great Britain,Medium,data analytics,False,Onsite
3950,2023,Mid-level,Full-time,Data Analyst,55274,Great Britain,Medium,data analytics,False,Onsite
3951,2023,Executive/Director,Full-time,Data Engineer,284000,United States,Medium,data engineering,True,Remote
3952,2023,Executive/Director,Full-time,Data Engineer,236000,United States,Medium,data engineering,True,Remote
3953,2023,Senior-level,Full-time,Research Scientist,248100,Canada,Medium,data science,True,Onsite
3954,2023,Senior-level,Full-time,Research Scientist,145900,Canada,Medium,data science,True,Onsite
3955,2023,Senior-level,Full-time,Research Engineer,155850,United States,Medium,data science,True,Onsite
3956,2023,Senior-level,Full-time,Research Engineer,102544,United States,Medium,data science,True,Onsite
3957,2023,Mid-level,Full-time,Data Scientist,151410,United States,Medium,data science,True,Remote
3958,2023,Mid-level,Full-time,Data Scientist,115360,United States,Medium,data science,True,Remote
3959,2023,Mid-level,Full-time,Data Engineer,66915,Spain,Medium,data engineering,False,Remote
3960,2023,Mid-level,Full-time,Data Engineer,59360,Spain,Medium,data engineering,False,Remote
3961,2023,Senior-level,Full-time,Director of Data Science,125836,Canada,Medium,data science,True,Hybrid
3962,2023,Senior-level,Full-time,Azure Data Engineer,100000,Netherlands,Large,data engineering,False,Hybrid
3963,2023,Senior-level,Full-time,Data Scientist,250000,United States,Medium,data science,True,Onsite
3964,2023,Senior-level,Full-time,Data Scientist,162500,United States,Medium,data science,True,Onsite
3965,2023,Senior-level,Full-time,Data Scientist,185000,Great Britain,Medium,data science,False,Onsite
3966,2023,Senior-level,Full-time,Data Scientist,120250,Great Britain,Medium,data science,False,Onsite
3967,2023,Entry-level,Full-time,Data Engineer,26982,Germany,Large,data engineering,False,Remote
3968,2022,Entry-level,Full-time,Data Scientist,180000,United States,Medium,data science,True,Remote
3969,2023,Mid-level,Full-time,Research Scientist,85000,United States,Medium,data science,True,Onsite
3970,2023,Mid-level,Full-time,Research Scientist,70000,United States,Medium,data science,True,Onsite
3971,2023,Senior-level,Full-time,BI Developer,135000,United States,Medium,business intelligence,True,Remote
3972,2023,Senior-level,Full-time,BI Developer,100000,United States,Medium,business intelligence,True,Remote
3973,2023,Executive/Director,Full-time,Data Analytics Manager,155000,United States,Medium,data analytics,True,Onsite
3974,2023,Executive/Director,Full-time,Data Analytics Manager,140000,United States,Medium,data analytics,True,Onsite
3975,2023,Senior-level,Full-time,Machine Learning Engineer,204500,United States,Medium,machine learning,True,Onsite
3976,2023,Senior-level,Full-time,Machine Learning Engineer,142200,United States,Medium,machine learning,True,Onsite
3977,2023,Senior-level,Full-time,Data Engineer,226700,United States,Medium,data engineering,True,Onsite
3978,2023,Senior-level,Full-time,Data Engineer,133300,United States,Medium,data engineering,True,Onsite
3979,2023,Senior-level,Full-time,Data Scientist,225000,United States,Medium,data science,True,Remote
3980,2023,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Remote
3981,2023,Senior-level,Full-time,Data Engineer,163800,United States,Medium,data engineering,True,Onsite
3982,2023,Senior-level,Full-time,Data Engineer,126000,United States,Medium,data engineering,True,Onsite
3983,2023,Senior-level,Full-time,Machine Learning Engineer,163800,United States,Medium,machine learning,True,Onsite
3984,2023,Senior-level,Full-time,Machine Learning Engineer,126000,United States,Medium,machine learning,True,Onsite
3985,2023,Senior-level,Full-time,ML Engineer,220000,United States,Medium,machine learning,True,Onsite
3986,2023,Senior-level,Full-time,ML Engineer,150000,United States,Medium,machine learning,True,Onsite
3987,2023,Senior-level,Full-time,Data Engineer,145000,United States,Medium,data engineering,True,Onsite
3988,2023,Senior-level,Full-time,Data Engineer,115000,United States,Medium,data engineering,True,Onsite
3989,2023,Senior-level,Full-time,Data Analytics Manager,204500,United States,Medium,data analytics,True,Onsite
3990,2023,Senior-level,Full-time,Data Analytics Manager,138900,United States,Medium,data analytics,True,Onsite
3991,2023,Mid-level,Full-time,Data Engineer,162500,United States,Medium,data engineering,True,Onsite
3992,2023,Mid-level,Full-time,Data Engineer,130000,United States,Medium,data engineering,True,Onsite
3993,2023,Senior-level,Full-time,Data Engineer,150000,United States,Medium,data engineering,True,Remote
3994,2023,Senior-level,Full-time,Data Engineer,107000,United States,Medium,data engineering,True,Remote
3995,2023,Executive/Director,Full-time,Data Engineer,175000,United States,Medium,data engineering,True,Onsite
3996,2023,Executive/Director,Full-time,Data Engineer,110000,United States,Medium,data engineering,True,Onsite
3997,2023,Senior-level,Full-time,Data Engineer,226700,United States,Medium,data engineering,True,Onsite
3998,2023,Senior-level,Full-time,Data Engineer,133300,United States,Medium,data engineering,True,Onsite
3999,2023,Senior-level,Full-time,Data Engineer,252000,United States,Medium,data engineering,True,Onsite
4000,2023,Senior-level,Full-time,Data Engineer,129000,United States,Medium,data engineering,True,Onsite
4001,2023,Senior-level,Full-time,Machine Learning Engineer,150000,United States,Medium,machine learning,True,Onsite
4002,2023,Senior-level,Full-time,Machine Learning Engineer,125000,United States,Medium,machine learning,True,Onsite
4003,2023,Senior-level,Full-time,Data Engineer,252000,United States,Medium,data engineering,True,Onsite
4004,2023,Senior-level,Full-time,Data Engineer,129000,United States,Medium,data engineering,True,Onsite
4005,2023,Senior-level,Full-time,Data Scientist,225000,United States,Medium,data science,True,Onsite
4006,2023,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Onsite
4007,2022,Mid-level,Full-time,Research Scientist,23000,India,Large,data science,False,Remote
4008,2023,Mid-level,Full-time,Machine Learning Engineer,110000,United States,Large,machine learning,True,Remote
4009,2023,Senior-level,Full-time,Data Engineer,265000,United States,Medium,data engineering,True,Remote
4010,2023,Senior-level,Full-time,Data Engineer,182750,United States,Medium,data engineering,True,Remote
4011,2023,Mid-level,Full-time,Data Analyst,130000,United States,Medium,data analytics,True,Onsite
4012,2023,Mid-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Onsite
4013,2023,Senior-level,Full-time,Data Analyst,153600,United States,Medium,data analytics,True,Onsite
4014,2023,Senior-level,Full-time,Data Analyst,106800,United States,Medium,data analytics,True,Onsite
4015,2023,Senior-level,Full-time,Data Engineer,137500,United States,Medium,data engineering,True,Onsite
4016,2023,Senior-level,Full-time,Data Engineer,81500,United States,Medium,data engineering,True,Onsite
4017,2023,Executive/Director,Full-time,Head of Data Science,314100,United States,Medium,data science,True,Onsite
4018,2023,Executive/Director,Full-time,Head of Data Science,195800,United States,Medium,data science,True,Onsite
4019,2023,Senior-level,Full-time,Applied Scientist,205000,United States,Medium,data science,True,Onsite
4020,2023,Senior-level,Full-time,Applied Scientist,180000,United States,Medium,data science,True,Onsite
4021,2023,Senior-level,Full-time,Data Scientist,165000,United States,Medium,data science,True,Remote
4022,2023,Senior-level,Full-time,Data Scientist,144000,United States,Medium,data science,True,Remote
4023,2023,Entry-level,Full-time,BI Developer,160000,United States,Medium,business intelligence,True,Onsite
4024,2023,Entry-level,Full-time,BI Developer,100000,United States,Medium,business intelligence,True,Onsite
4025,2023,Executive/Director,Full-time,Data Engineer,200000,United States,Medium,data engineering,True,Onsite
4026,2023,Executive/Director,Full-time,Data Engineer,145000,United States,Medium,data engineering,True,Onsite
4027,2023,Mid-level,Full-time,Data Analyst,150000,United States,Medium,data analytics,True,Onsite
4028,2023,Mid-level,Full-time,Data Analyst,100000,United States,Medium,data analytics,True,Onsite
4029,2023,Senior-level,Full-time,Data Manager,199000,United States,Medium,data engineering,True,Onsite
4030,2023,Senior-level,Full-time,Data Manager,112000,United States,Medium,data engineering,True,Onsite
4031,2023,Senior-level,Full-time,Data Scientist,105000,United States,Medium,data science,True,Onsite
4032,2023,Senior-level,Full-time,Data Scientist,70000,United States,Medium,data science,True,Onsite
4033,2023,Entry-level,Full-time,Big Data Engineer,130000,Sweden,Small,data engineering,False,Remote
4034,2023,Senior-level,Full-time,Data Analyst,180180,United States,Medium,data analytics,True,Onsite
4035,2023,Senior-level,Full-time,Data Analyst,106020,United States,Medium,data analytics,True,Onsite
4036,2023,Entry-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Onsite
4037,2023,Entry-level,Full-time,Data Engineer,135000,United States,Medium,data engineering,True,Onsite
4038,2023,Senior-level,Full-time,Data Scientist,183000,United States,Medium,data science,True,Onsite
4039,2023,Senior-level,Full-time,Data Scientist,134000,United States,Medium,data science,True,Onsite
4040,2023,Senior-level,Full-time,Machine Learning Engineer,220000,United States,Medium,machine learning,True,Onsite
4041,2023,Senior-level,Full-time,Machine Learning Engineer,150000,United States,Medium,machine learning,True,Onsite
4042,2023,Senior-level,Full-time,Applied Scientist,350000,United States,Large,data science,True,Onsite
4043,2023,Senior-level,Full-time,Applied Scientist,262500,United States,Large,data science,True,Onsite
4044,2023,Senior-level,Full-time,Data Analyst,122000,United States,Medium,data analytics,True,Onsite
4045,2023,Senior-level,Full-time,Data Analyst,94000,United States,Medium,data analytics,True,Onsite
4046,2023,Senior-level,Full-time,Machine Learning Engineer,276000,United States,Medium,machine learning,True,Onsite
4047,2023,Senior-level,Full-time,Machine Learning Engineer,184000,United States,Medium,machine learning,True,Onsite
4048,2023,Executive/Director,Full-time,Data Engineer,310000,United States,Medium,data engineering,True,Remote
4049,2023,Executive/Director,Full-time,Data Engineer,239000,United States,Medium,data engineering,True,Remote
4050,2023,Senior-level,Full-time,Data Scientist,225000,United States,Medium,data science,True,Remote
4051,2023,Senior-level,Full-time,Data Scientist,156400,United States,Medium,data science,True,Remote
4052,2023,Mid-level,Full-time,Machine Learning Engineer,180000,United States,Medium,machine learning,True,Remote
4053,2023,Mid-level,Full-time,Machine Learning Engineer,150000,United States,Medium,machine learning,True,Remote
4054,2023,Senior-level,Full-time,Data Scientist,228000,United States,Medium,data science,True,Onsite
4055,2023,Senior-level,Full-time,Data Scientist,152000,United States,Medium,data science,True,Onsite
4056,2023,Senior-level,Full-time,Data Scientist,209450,United States,Medium,data science,True,Remote
4057,2023,Senior-level,Full-time,Data Scientist,158677,United States,Medium,data science,True,Remote
4058,2023,Senior-level,Full-time,Data Analyst,175000,United States,Medium,data analytics,True,Onsite
4059,2023,Senior-level,Full-time,Data Analyst,145000,United States,Medium,data analytics,True,Onsite
4060,2023,Senior-level,Full-time,Data Engineer,240000,United States,Medium,data engineering,True,Onsite
4061,2023,Senior-level,Full-time,Data Engineer,170000,United States,Medium,data engineering,True,Onsite
4062,2023,Mid-level,Full-time,Data Analyst,103200,United States,Medium,data analytics,True,Onsite
4063,2023,Mid-level,Full-time,Data Analyst,61200,United States,Medium,data analytics,True,Onsite
4064,2022,Mid-level,Full-time,Data Scientist,155000,United States,Large,data science,True,Remote
4065,2021,Entry-level,Full-time,Marketing Data Engineer,66970,Singapore,Large,data engineering,False,Hybrid
4066,2023,Senior-level,Full-time,Data Scientist,63677,Estonia,Large,data science,False,Hybrid
4067,2023,Senior-level,Full-time,Data Scientist,237000,United States,Medium,data science,True,Remote
4068,2023,Senior-level,Full-time,Data Scientist,145000,United States,Medium,data science,True,Remote
4069,2023,Senior-level,Full-time,Data Scientist,240000,United States,Medium,data science,True,Remote
4070,2023,Senior-level,Full-time,Data Scientist,139000,United States,Medium,data science,True,Remote
4071,2023,Senior-level,Full-time,Data Architect,174500,United States,Medium,analytics architect,True,Onsite
4072,2023,Senior-level,Full-time,Data Architect,113000,United States,Medium,analytics architect,True,Onsite
4073,2023,Senior-level,Full-time,Data Analyst,130000,United States,Medium,data analytics,True,Remote
4074,2023,Senior-level,Full-time,Data Analyst,87000,United States,Medium,data analytics,True,Remote
4075,2023,Senior-level,Full-time,Data Analyst,160000,United States,Medium,data analytics,True,Remote
4076,2023,Senior-level,Full-time,Data Analyst,108000,United States,Medium,data analytics,True,Remote
4077,2023,Senior-level,Full-time,Data Engineer,165000,United States,Medium,data engineering,True,Remote
4078,2023,Senior-level,Full-time,Data Engineer,107250,United States,Medium,data engineering,True,Remote
4079,2023,Senior-level,Full-time,Data Engineer,300000,United States,Medium,data engineering,True,Onsite
4080,2023,Senior-level,Full-time,Data Engineer,119000,United States,Medium,data engineering,True,Onsite
4081,2023,Senior-level,Full-time,Data Scientist,285800,United States,Medium,data science,True,Remote
4082,2023,Senior-level,Full-time,Data Scientist,154600,United States,Medium,data science,True,Remote
4083,2023,Mid-level,Full-time,Head of Data Science,60800,India,Large,data science,False,Hybrid
4084,2023,Entry-level,Full-time,Data Analyst,30000,United States,Small,data analytics,True,Remote
4085,2023,Mid-level,Full-time,Data Science Manager,220000,United States,Medium,data science,True,Onsite
4086,2023,Mid-level,Full-time,Data Science Manager,195000,United States,Medium,data science,True,Onsite
4087,2023,Senior-level,Full-time,Data Manager,168400,United States,Medium,data engineering,True,Onsite
4088,2023,Senior-level,Full-time,Data Manager,105200,United States,Medium,data engineering,True,Onsite
4089,2023,Mid-level,Full-time,Data Analyst,206000,United States,Medium,data analytics,True,Onsite
4090,2023,Mid-level,Full-time,Data Analyst,160000,United States,Medium,data analytics,True,Onsite
4091,2023,Senior-level,Full-time,Analytics Engineer,200000,United States,Medium,data analytics,True,Remote
4092,2023,Senior-level,Full-time,Analytics Engineer,175000,United States,Medium,data analytics,True,Remote
4093,2023,Senior-level,Full-time,Analytics Engineer,231250,United States,Medium,data analytics,True,Remote
4094,2023,Senior-level,Full-time,Analytics Engineer,138750,United States,Medium,data analytics,True,Remote
4095,2023,Senior-level,Full-time,Data Engineer,153000,Canada,Medium,data engineering,True,Remote
4096,2023,Senior-level,Full-time,Data Engineer,94000,Canada,Medium,data engineering,True,Remote
4097,2023,Senior-level,Full-time,Data Engineer,240500,United States,Large,data engineering,True,Onsite
4098,2023,Senior-level,Full-time,Data Engineer,123700,United States,Large,data engineering,True,Onsite
4099,2023,Senior-level,Full-time,Data Engineer,160000,United States,Medium,data engineering,True,Remote
4100,2023,Senior-level,Full-time,Data Engineer,90000,United States,Medium,data engineering,True,Remote
